Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 3 [720p][BD][Lucifer22].mkv,91156530,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 3 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 47 [720p][BD][Lucifer22].mkv,90528551,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 47 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 30 [720p][BD][Lucifer22].mkv,87923249,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 30 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 38 [720p][BD][Lucifer22].mkv,80387658,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 38 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 16 [720p][BD][Lucifer22].mkv,79449345,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 16 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 25 [720p][BD][Lucifer22].mkv,84036311,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 25 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,2,0,[Lucifer 22],[AC] Gintama - 1 - 2 [720p][BD][Lucifer22].mkv,168720256,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 1 - 2 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 22 [720p][BD][Lucifer22].mkv,84099750,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 22 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 11 [720p][BD][Lucifer22].mkv,97961921,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 11 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 48 [720p][BD][Lucifer22].mkv,74453799,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 48 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 19 [720p][BD][Lucifer22].mkv,86330517,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 19 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 5 [720p][BD][Lucifer22].mkv,96525954,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 5 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 37 [720p][BD][Lucifer22].mkv,91111236,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 37 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 40 [720p][BD][Lucifer22].mkv,84243049,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 40 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 32 [720p][BD][Lucifer22].mkv,83644764,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 32 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 45 [720p][BD][Lucifer22].mkv,111529996,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 45 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 8 [720p][BD][Lucifer22].mkv,87554399,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 8 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 14 [720p][BD][Lucifer22].mkv,77734278,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 14 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 27 [720p][BD][Lucifer22].mkv,80044915,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 27 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 20 [720p][BD][Lucifer22].mkv,72254900,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 20 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 28 [720p][BD][Lucifer22].mkv,94158096,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 28 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 13 [720p][BD][Lucifer22].mkv,77289171,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 13 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 7 [720p][BD][Lucifer22].mkv,93878245,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 7 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 42 [720p][BD][Lucifer22].mkv,93414189,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 42 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,1,720,0,[Lucifer 22],[AC] Gintama - 35 [720p][BD][Lucifer22].mkv,95474329,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 01/[AC] Gintama - 35 [720p][BD][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,6,720,0,[Lucifer 22],[AC] Gintama - 254 [720p][Lucifer22].mkv,88237735,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 06/[AC] Gintama - 254 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,6,720,0,[Lucifer 22],[AC] Gintama - 264 [720p][Lucifer22].mkv,90714205,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 06/[AC] Gintama - 264 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,6,720,0,[Lucifer 22],[AC] Gintama - 256 [720p][Lucifer22].mkv,110712721,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 06/[AC] Gintama - 256 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,6,720,0,[Lucifer 22],[AC] Gintama - 258 [720p][Lucifer22].mkv,76757746,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 06/[AC] Gintama - 258 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,6,720,0,[Lucifer 22],[AC] Gintama - 262 [720p][Lucifer22].mkv,79049822,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 06/[AC] Gintama - 262 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,6,720,0,[Lucifer 22],[AC] Gintama - 260 [720p][Lucifer22].mkv,95305747,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 06/[AC] Gintama - 260 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,6,720,0,[Lucifer 22],[AC] Gintama - 255 [720p][Lucifer22].mkv,94875214,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 06/[AC] Gintama - 255 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,6,720,0,[Lucifer 22],[AC] Gintama - 257 [720p][Lucifer22].mkv,86666246,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 06/[AC] Gintama - 257 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,6,720,0,[Lucifer 22],[AC] Gintama - 265 [720p][Lucifer22].mkv,83168388,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 06/[AC] Gintama - 265 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,6,720,0,[Lucifer 22],[AC] Gintama - 259 [720p][Lucifer22].mkv,111197546,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 06/[AC] Gintama - 259 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,6,720,0,[Lucifer 22],[AC] Gintama - 263 [720p][Lucifer22].mkv,85451863,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 06/[AC] Gintama - 263 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,6,720,0,[Lucifer 22],[AC] Gintama - 261 [720p][Lucifer22].mkv,74533310,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 06/[AC] Gintama - 261 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,6,720,0,[Lucifer 22],[AC] Gintama - 253 [720p][Lucifer22].mkv,101381965,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 06/[AC] Gintama - 253 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 292 [720p][Lucifer22].mkv,81934560,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 292 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 284 [720p][Lucifer22].mkv,81240095,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 284 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 270 [720p][Lucifer22].mkv,95058393,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 270 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 266 [720p][Lucifer22].mkv,86361050,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 266 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 303 [720p][Lucifer22].mkv,119180105,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 303 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 278 [720p][Lucifer22].mkv,79916061,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 278 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 315 [720p][Lucifer22].mkv,85275049,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 315 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 272 [720p][Lucifer22].mkv,80984453,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 272 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 309 [720p][Lucifer22].mkv,76226640,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 309 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 290 [720p][Lucifer22].mkv,70643891,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 290 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 286 [720p][Lucifer22].mkv,90221664,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 286 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 301 [720p][Lucifer22].mkv,84892289,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 301 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 298 [720p][Lucifer22].mkv,78011463,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 298 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 288 [720p][Lucifer22].mkv,101258348,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 288 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 307 [720p][Lucifer22].mkv,74507844,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 307 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 311 [720p][Lucifer22].mkv,85529243,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 311 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 296 [720p][Lucifer22].mkv,81116831,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 296 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 280 [720p][Lucifer22].mkv,75565777,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 280 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 274 [720p][Lucifer22].mkv,88327070,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 274 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 268 [720p][Lucifer22].mkv,78893088,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 268 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 305 [720p][Lucifer22].mkv,96484957,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 305 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 313 [720p][Lucifer22].mkv,82839511,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 313 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 276 [720p][Lucifer22].mkv,98960770,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 276 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 294 [720p][Lucifer22].mkv,77527420,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 294 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 282 [720p][Lucifer22].mkv,74848047,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 282 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 279 [720p][Lucifer22].mkv,70832459,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 279 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 314 [720p][Lucifer22].mkv,96023900,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 314 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 302 [720p][Lucifer22].mkv,86386176,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 302 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
Gintama,7,720,0,[Lucifer 22],[AC] Gintama - 285 [720p][Lucifer22].mkv,78729484,/home/pi/Videos/tv/Gintama  [Lucifer22]/Season - 07/[AC] Gintama - 285 [720p][Lucifer22].mkv,2 3 5 8 15 17 16 25
